steamId,last_30_avg,tags,genres,features
1122720,4.12,"['Great Soundtrack', 'Rhythm', 'Music', 'Action', 'Casual', 'Beautiful', 'Female Protagonist', 'Arcade', 'Colorful', 'Stylized', 'Singleplayer', 'Short', 'LGBTQ+', 'Indie', 'Atmospheric', '3D', 'Story Rich', 'Adventure', 'Action-Adventure', 'Fantasy']","['Action', 'Casual']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']"
331870,3.61,"['Adventure', 'Exploration', 'Indie', 'Relaxing', 'Open World', 'Atmospheric', 'Female Protagonist', 'Flight', 'Singleplayer', 'Great Soundtrack', 'Third Person', 'Experience', 'Puzzle', 'Nature', 'Colorful', 'Story Rich', 'Casual', '3D Platformer', 'Narration', 'Walking Simulator']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
841190,35.55,"['Simulation', 'Base Building', 'Resource Management', 'Illuminati', 'Management', 'Strategy', 'Sandbox', 'Funny', 'Faith', 'Comedy', 'Building', 'Political Sim', 'Colony Sim', 'Singleplayer', 'Pixel Graphics', 'Psychological', 'God Game', 'Dark Humor', '2D', 'Dark Comedy']","['Casual', 'Indie', 'Simulation', 'Strategy']","['Single-player', 'Steam Cloud', 'Family Sharing']"
34830,24.99,"['Action', 'Sniper', 'FPS', 'Singleplayer', 'Stealth', 'Multiplayer', 'Shooter', 'First-Person', 'Bullet Time', 'Adventure', 'Military', 'Tactical', 'Simulation', 'War']",['Action'],"['Single-player', 'Steam Achievements', 'Family Sharing']"
8140,30.88,"['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Puzzle', 'Singleplayer', 'Platformer', 'Action-Adventure', 'Exploration', 'Shooter', 'Parkour', 'Third-Person Shooter', 'Atmospheric', 'Underwater', 'Classic', '3D Platformer', '3D Vision', 'Multiplayer', 'Open World', 'Story Rich']","['Action', 'Adventure']","['Single-player', 'Family Sharing']"
552450,,"['Action', 'VR', 'Indie', 'Violent', 'Gore', 'Early Access', 'FPS']","['Action', 'Indie']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']"
748360,,"['Action', 'Anime', 'Fighting', 'Superhero', 'Multiplayer', 'Character Customization', 'Singleplayer', 'Local Multiplayer', 'Heist', '3D Fighter']",['Action'],"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']"
1196090,14.31,"['Action', 'Adventure', 'Female Protagonist', 'Third-Person Shooter', 'Sci-fi', 'Singleplayer', 'Souls-like', 'Exploration', 'Shooter', 'Action-Adventure', 'Horror', 'Third Person', 'Aliens', 'Difficult', '3D', 'Space', 'Mystery', 'Open World', 'Mature', 'Sexual Content']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
906100,5.2,"['Indie', 'Adventure', 'Space', 'Sci-fi', 'Horror', 'Atmospheric', 'Story Rich', 'Puzzle', 'Psychological Horror', 'Singleplayer', 'Thriller', 'Artificial Intelligence', 'Mystery', 'Female Protagonist', 'Walking Simulator', 'Lovecraftian', 'First-Person']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Remote Play on TV', 'Family Sharing']"
919370,15.17,"['Strategy', 'Indie', 'Roguelike Deckbuilder', 'RPG', 'Casual', 'Card Battler', 'Deckbuilding', 'Roguelite', 'Card Game', 'Action', 'Adventure', 'Tower Defense', 'Replay Value', 'Turn-Based', 'Singleplayer', 'Difficult', 'Dungeon Crawler', 'Great Soundtrack', 'Early Access', 'Roguelike']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Family Sharing']"
1209490,9.62,"['Arcade', 'Action', 'Indie', 'Adventure', 'Bullet Hell', 'Pixel Graphics', '2D', 'Difficult', 'Shooter', 'Singleplayer', '2D Platformer', 'Dungeon Crawler', 'Funny', 'Great Soundtrack', 'Retro', 'Atmospheric', 'Roguelike', 'Platformer', 'Metroidvania', 'Co-op']","['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
1042490,12.86,"['Adventure', 'Puzzle', 'Story Rich', 'First-Person', 'Female Protagonist', 'Lovecraftian', 'Indie', 'Atmospheric', 'Mystery', 'Casual', 'Exploration', 'Colorful', 'Singleplayer', 'Investigation', 'Narration', 'Walking Simulator', 'Historical', 'Surreal', 'Emotional', '3D']","['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
502820,,"['VR', 'Adventure', 'Superhero', 'Short', 'Horror', 'Singleplayer']",['Adventure'],"['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Steam Trading Cards', 'Family Sharing']"
1808680,22.77,"['Colorful', 'Puzzle', 'Funny', 'RPG', 'Stylized', '2D', 'Open World', 'Atmospheric', 'Cute', 'Indie', 'Adventure', 'Exploration', 'Wholesome', 'Singleplayer', 'Family Friendly', 'Stealth', 'Cozy', 'Mystery', 'Cartoony', 'Hidden Object']","['Adventure', 'Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
255070,,"['Action', 'Action Roguelike', 'Roguevania', 'Platformer', 'Indie', 'Adventure', 'Side Scroller', 'Co-op', 'Female Protagonist', 'Roguelike', '2D', 'Metroidvania', ""Beat 'em up"", 'Local Co-Op', 'Fighting', 'Hack and Slash', 'Fantasy', 'RPG', 'Roguelite', 'Singleplayer']","['Action', 'Adventure', 'Indie']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']"
1347970,22.93,"['Adventure', 'Roguelite', 'Base Building', 'Creature Collector', 'Bullet Hell', ""Shoot 'Em Up"", 'Arena Shooter', 'Co-op', 'Action Roguelike', 'Action', 'Twin Stick Shooter', 'Metroidvania', 'Puzzle', 'Local Multiplayer', 'Arcade', 'Procedural Generation', 'Difficult', 'Dungeon Crawler', 'Roguevania', 'Indie']","['Action', 'Adventure', 'Indie']","['Single-player', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']"
331670,19.18,"['Casual', 'Trivia', 'Party', 'Local Multiplayer', 'Funny', 'Indie', 'Multiplayer', 'Strategy', 'Party Game', 'Comedy', 'Board Game', 'Family Friendly', 'Co-op', '4 Player Local', 'Local Co-Op', 'Psychological Horror', 'Singleplayer']","['Casual', 'Indie', 'Strategy']","['Single-player', 'Shared/Split Screen PvP', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together', 'Family Sharing']"
552440,2.02,"['Adventure', 'VR', 'Puzzle', 'Action', 'Indie', 'Philosophical', 'First-Person', 'Atmospheric', 'Singleplayer']","['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Family Sharing']"
237430,,"['RPG', 'Strategy', 'Turn-Based', 'Indie', 'Turn-Based Strategy', 'Historical', 'Exploration', 'Tactical', 'Isometric', 'Story Rich', 'Turn-Based Combat', 'Multiple Endings', 'Survival', 'CRPG', 'Adventure', 'Singleplayer', 'Kickstarter', 'Hex Grid', 'Character Customization', 'Choices Matter']","['Indie', 'RPG', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']"
39160,10.57,"['RPG', 'Action', 'Fantasy', 'Co-op', 'Action RPG', 'Dungeon Crawler', 'Local Co-Op', 'Singleplayer', 'Female Protagonist', 'Adventure', 'Loot', 'Hack and Slash', 'Online Co-Op']","['Action', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
22100,69.62,"['RPG', 'Medieval', 'Open World', 'Strategy', 'Sandbox', 'Action', 'Singleplayer', 'Adventure', 'Third Person', 'Multiplayer', 'Indie', 'Moddable', 'Historical', 'Action RPG', 'Character Customization', 'First-Person', 'Simulation', 'Replay Value', 'Fantasy', 'War']","['Indie', 'RPG']","['Single-player', 'Steam Trading Cards', 'Includes level editor', 'Family Sharing']"
1100410,49.45,"['Strategy', 'Stealth', 'Real Time Tactics', 'World War II', 'Singleplayer', 'Isometric', 'Tactical', 'Classic']",['Strategy'],"['Single-player', 'Steam Achievements', 'Family Sharing']"
225640,62.77,"['RPG', 'Open World', 'Hack and Slash', 'Action RPG', 'Multiplayer', 'Co-op', 'Fantasy', 'Loot', 'Singleplayer', 'Adventure', 'Action', 'Isometric', 'Female Protagonist', 'Character Customization', 'Sandbox', 'Atmospheric', 'Dark Fantasy', 'Great Soundtrack', 'Story Rich', 'Sexual Content']",['RPG'],"['Single-player', 'Family Sharing']"
622720,46.0,"['Simulation', 'Strategy', 'Indie', 'Management', 'Medical Sim', 'Singleplayer', 'Casual', 'Clicker', 'Crafting', 'Crime', 'Great Soundtrack', 'Realistic', 'Comedy', 'Resource Management', 'Economy']","['Indie', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']"
230700,11.81,"['Retro', 'Difficult', 'Remake', 'Metroidvania', '2D', 'Exploration', 'Side Scroller', 'Unforgiving', 'Puzzle Platformer', 'Puzzle', 'Platformer', 'Pixel Graphics', 'Controller', 'Singleplayer', 'Adventure', 'Action', 'Indie', 'Action-Adventure', '2D Platformer', 'Ninja']","['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
366320,,"['Adventure', 'Indie', 'Platformer', 'Great Soundtrack', 'Atmospheric', 'Puzzle Platformer', 'Cute', 'Singleplayer', 'Hand-drawn', '2D', 'Fantasy', 'Puzzle', 'Fox', 'Metroidvania', 'Side Scroller', 'Relaxing', 'Beautiful']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
39500,288.43,"['RPG', 'Open World', 'Fantasy', 'Action', 'Atmospheric', 'Singleplayer', 'Third Person', 'Medieval', 'Gothic', 'Adventure', 'Great Soundtrack', 'Story Rich', 'Magic', 'Action RPG', 'Classic', 'Sandbox', 'First-Person', 'Dark Fantasy', 'Replay Value', 'Exploration']","['Action', 'RPG']","['Single-player', 'Steam Cloud', 'Family Sharing']"
98400,2.89,"['FPS', 'Cyberpunk', 'Action', 'Sci-fi', 'Shooter', 'Indie', 'Singleplayer', 'First-Person', 'Dystopian', 'Robots', 'Difficult', '3D Vision', 'Violent', 'Old School', 'Atmospheric', 'Gore', 'Boomer Shooter']","['Action', 'Indie']","['Single-player', 'Steam Achievements', 'Stats', 'Steam Leaderboards', 'Family Sharing']"
2014380,42.72,"['RPG', 'JRPG', 'Martial Arts', 'Hunting', '2.5D', '2D', 'Pixel Graphics', 'Controller', 'Multiple Endings', 'Medieval', 'Ninja', 'Adventure', 'Western', 'Sci-fi', ""1990's"", 'Futuristic', 'Modern', 'Retro', 'Remake', 'Singleplayer']","['Adventure', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
936160,24.34,"['RPG', 'JRPG', 'Female Protagonist', 'Anime', 'Cute', 'Crafting', 'Great Soundtrack', 'Singleplayer', 'Time Management', 'Fantasy', 'Story Rich', 'Adventure', 'Casual', 'Exploration', 'Simulation', 'Colorful', 'Emotional', 'Collectathon', 'Turn-Based', 'Turn-Based Combat']",['RPG'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
2369900,391.99,"['Action', 'Metroidvania', 'Action RPG', '2D Platformer', 'Action-Adventure', 'RPG', 'Exploration', 'Dark Fantasy', 'Vampire', 'Retro', 'Pixel Graphics', 'Platformer', 'Singleplayer', '2D', 'Horror', 'Demons', 'Magic', 'Controller', 'Violent', 'Female Protagonist']","['Action', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
232750,2.95,"['RPG', 'Action', 'Sci-fi', 'Third Person', 'Mars', 'Cyberpunk', 'Singleplayer', 'Action RPG', 'Story Rich', 'Adventure', 'Post-apocalyptic', 'Crafting', 'Atmospheric', 'Open World', 'Romance', 'Choices Matter']","['Action', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']"
928960,9.64,"['Action', 'Action RPG', 'RPG', 'Hack and Slash', '3D', 'Third Person', 'Atmospheric', 'PvE', 'Co-op', 'Multiplayer', 'Online Co-Op', 'Singleplayer', 'Co-op Campaign', 'Loot', 'Cinematic', 'Combat', 'Fantasy', 'Adventure', 'Souls-like', 'Open World']","['Action', 'Adventure']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Family Sharing']"
2131640,114.69,"['Action', 'Stealth', 'Adventure', 'Action-Adventure', 'Third-Person Shooter', 'Exploration', '3D', 'Cinematic', 'Third Person', 'Story Rich', 'Tactical', 'Military', 'War', 'Drama', 'Singleplayer', 'Violent', 'Great Soundtrack', 'Tanks', 'Classic', 'Atmospheric']",['Action'],"['Single-player', 'Steam Achievements', 'Family Sharing']"
1978590,32.64,"['FPS', 'Fast-Paced', 'Arcade', 'Action', 'Boomer Shooter', 'Shooter', 'Violent', 'First-Person', 'Gore', 'Colorful', 'Comedy', 'Singleplayer', 'Indie', 'Combat', 'Psychedelic', 'Funny', 'Stylized', 'Cartoony', '3D', 'Great Soundtrack']","['Action', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
1152300,18.75,"['RPG', 'JRPG', 'Anime', 'Female Protagonist', 'Cute', 'Fantasy', 'Crafting', 'Turn-Based Combat', 'Story Rich', 'Turn-Based', 'Exploration', 'Simulation', 'Casual', 'Lore-Rich', 'Colorful', 'Collectathon', 'Emotional', 'Great Soundtrack', 'Adventure', 'Singleplayer']",['RPG'],"['Single-player', 'Steam Achievements', 'Family Sharing']"
598550,12.32,"['Action', 'Shooter', 'Pixel Graphics', 'Side Scroller', 'Local Co-Op', ""Shoot 'Em Up"", '2D', 'Arcade', 'Retro', 'Cyberpunk', 'Precision Platformer', 'Violent', 'Platformer', 'Co-op', '1980s', 'Sci-fi', '2D Platformer', 'Dystopian', 'Online Co-Op', 'Futuristic']","['Action', 'Indie']","['Single-player', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']"
203830,3.79,"['Adventure', 'Point & Click', 'Singleplayer', 'Fantasy', 'Puzzle', 'Story Rich', 'Indie', 'Great Soundtrack', 'Escape Room', '2D', 'Hand-drawn', 'Cult Classic', 'Retro', 'Medieval', 'Atmospheric']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']"
219910,9.35,"['Point & Click', 'Adventure', 'Dark Humor', 'Indie', 'Comedy', 'Singleplayer', 'Puzzle', 'Female Protagonist', 'Classic', 'Funny', 'Cult Classic', ""1990's"", 'Retro', 'Great Soundtrack', 'Escape Room', 'Story Rich', '2D', 'Third Person', 'Hand-drawn', 'Psychological']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']"
572430,16.79,"['Indie', 'Violent', 'Pixel Graphics', 'Action', 'Stealth', 'Strategy', 'Simulation', 'Great Soundtrack', 'Adventure', 'Singleplayer', 'Funny', 'Psychedelic', 'Difficult', 'Top-Down', 'Villain Protagonist', 'Tactical', 'Music', 'Multiplayer', 'Gore', 'Co-op']","['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']","['Single-player', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']"
1012840,3.68,"['Adventure', 'Horror', 'Lovecraftian', 'Sci-fi', 'Space', 'First-Person', 'Exploration', 'Mars', 'Psychological Horror', 'Singleplayer', 'Puzzle', 'Atmospheric', 'Survival', 'Mystery', 'Thriller', 'Walking Simulator', 'Science', 'Psychological', 'Indie', 'Alternate History']",['Adventure'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
1737340,36.79,"['Bullet Hell', 'Roguelike', 'Pixel Graphics', 'Action', '2.5D', 'Action Roguelike', 'Casual', 'Roguelite', 'Action RPG', 'Singleplayer', 'Top-Down', 'Adventure', 'Combat', 'Perma Death', 'Relaxing', 'Funny', 'Resource Management', 'Procedural Generation', 'Cartoony', 'Cute']","['Action', 'Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Family Sharing']"
274290,,"['Indie', 'Pixel Graphics', 'Point & Click', 'Sci-fi', 'Story Rich', 'Adventure', 'Difficult', 'Dark', 'Choices Matter', 'Thriller', 'Singleplayer', 'Puzzle', 'Atmospheric', 'Survival', 'Strategy', 'Resource Management', '2D', 'Great Soundtrack', 'Gore', 'Horror']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Family Sharing']"
243200,3.84,"['Adventure', 'Point & Click', 'Puzzle', 'Story Rich', 'Singleplayer', '2D', 'Classic', 'Fantasy', 'Retro', ""1990's"", 'Indie', 'Hand-drawn', 'Atmospheric', 'Female Protagonist', 'Escape Room', 'Great Soundtrack']","['Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
12320,58.15,"['RPG', 'Open World', 'Hack and Slash', 'Action', 'Classic', 'Fantasy', 'Action RPG', 'Singleplayer', 'Isometric', 'Adventure', 'Co-op', 'Multiplayer', 'Loot', 'Story Rich', 'Atmospheric', 'Dwarf', 'Nostalgia', 'Female Protagonist', 'Exploration', 'Dark Fantasy']","['Action', 'RPG']","['Single-player', 'Family Sharing']"
